method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.7212359014939125,0.04091669998888392,0.0,3.144656992614111e-05,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,3,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019328299997141585,0.0008784625742730089,0.0008784625742730089,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,0,1550,2862,1.0,4.843034782188582,0.032780499997898005,0.00023062709321531474,0.000261034538761986,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,0,1773,1773,1.0,1.014702729967675,0.023641499996301718,0.0006025378957483715,0.0005982535684787437,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767625493513818,0.3767625493513818,0.0,1336,0,0,1336,1.0,3.9241146350253375,0.03283250000094995,0.000370001349381943,0.00036907935317597194,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,0,1569,2905,1.0,1.7725173308561069,0.03346120000060182,0.00046227132622517236,0.0004580640182764267,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,0,1569,2905,1.0,3.0992216693304564,0.03346900000178721,0.00036328844101696174,0.00036113445290745025,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767625493513818,0.6232374506486181,1336,0,1569,2905,1.0,2.2909144477689116,0.033985200003371574,0.0002505807983668761,0.00033420946030901017,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.174351870312281,0.0432684999977937,0.0,3.450958520111424e-05,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019556399987777695,0.0007718421729248562,0.0007718421729248562,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,0,1569,2905,1.0,4.581828895537823,0.0498611999937566,0.0002505807983668761,0.0002578855441368289,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,5,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,0,1744,1744,1.0,0.8780133195561394,0.022668200006592087,0.0006320341357533757,0.0006098475313590373,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,5,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3752866972477064,0.3752866972477064,0.0,1309,0,0,1309,1.0,3.3348155171362266,0.03189869999187067,0.00034314111485479694,0.000349571623537721,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,5,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,0,1568,2877,1.0,1.569502103543502,0.03272780000406783,0.0004712606604744293,0.00045905650978765605,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,5,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,0,1568,2877,1.0,2.658760358855622,0.03138090000720695,0.0003544791828268188,0.00035392169424610634,fallback_bound,3a7303b294e436411fe14140c02502ad2dbe10eacd21f02beb37957820312245,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
